波数 (cm-1),反射率 (%)
3893.092,18.54513495
3893.574,18.55359114
3894.056,18.54313912
3894.539,18.54436028
3895.021,18.53389845
3895.503,18.51275705
3895.985,18.52372773
3896.467,18.51205476
3896.949,18.49808779
3897.431,18.50503493
3897.913,18.48802969
3898.396,18.49911338
3898.878,18.49584221
3899.36,18.49938939
3899.842,18.48358304
3900.324,18.49608503
3900.806,18.50397263
3901.288,18.52478094
3901.77,18.50514805
3902.252,18.51989319
3902.735,18.5250153
3903.217,18.52091649
3903.699,18.52452075
3904.181,18.51195876
3904.663,18.5116145
3905.145,18.4989636
3905.627,18.49479665
3906.109,18.49402455
3906.592,18.49522227
3907.073,18.48598159
3907.556,18.45977161
3908.038,18.45680267
3908.52,18.45791422
3909.002,18.46546356
3909.484,18.44498945
3909.966,18.460378
3910.448,18.44338704
3910.93,18.44948087
3911.413,18.45316187
3911.895,18.43724822
3912.377,18.44012127
3912.859,18.45672902
3913.341,18.41986095
3913.823,18.42874755
3914.305,18.4284067
3914.787,18.42501706
3915.27,18.40886241
3915.752,18.40296653
3916.234,18.40177721
3916.716,18.39684533
3917.198,18.41309889
3917.68,18.42391431
3918.162,18.40147207
3918.644,18.39272142
3919.126,18.40210217
3919.609,18.38887088
3920.091,18.4038884
3920.573,18.41561209
3921.055,18.38780462
3921.537,18.39107541
3922.019,18.38490097
3922.501,18.40751242
3922.983,18.38544583
3923.466,18.39556381
3923.948,18.41412361
3924.43,18.39948145
3924.912,18.40071552
3925.394,18.38781072
3925.876,18.38054294
3926.358,18.388175
3926.84,18.37606223
3927.323,18.37251262
3927.805,18.37082348
3928.287,18.376079
3928.769,18.36333946
3929.251,18.35137636
3929.733,18.34828937
3930.215,18.35237744
3930.697,18.33925036
3931.179,18.35607298
3931.662,18.35518583
3932.144,18.33247372
3932.626,18.34012942
3933.108,18.33586204
3933.59,18.35219719
3934.072,18.34762067
3934.554,18.34350415
3935.036,18.35319701
3935.519,18.36147484
3936,18.36056184
3936.483,18.35921365
3936.965,18.34793931
3937.447,18.34808227
3937.929,18.34876471
3938.411,18.3391316
3938.893,18.33031203
3939.375,18.32531575
3939.857,18.31495723
3940.34,18.29934937
3940.822,18.30285887
3941.304,18.29691847
3941.786,18.28281831
3942.268,18.29066036
3942.75,18.29017084
3943.232,18.29102671
3943.714,18.26624408
3944.197,18.25917923
3944.679,18.25970141
3945.161,18.26877489
3945.643,18.25409905
3946.125,18.2473716
3946.607,18.25361679
3947.089,18.26617304
3947.571,18.24172749
3948.053,18.25515593
3948.536,18.25144802
3949.018,18.26307198
3949.5,18.26100234
3949.982,18.26780792
3950.464,18.26114392
3950.946,18.25310011
3951.428,18.27221934
3951.91,18.26739117
3952.393,18.27448912
3952.875,18.29122461
3953.357,18.27450526
3953.839,18.27166693
3954.321,18.26654148
3954.803,18.27071728
3955.285,18.27016331
3955.767,18.28767815
3956.25,18.25631034
3956.732,18.27801445
3957.214,18.26539545
3957.696,18.25768024
3958.178,18.25475717
3958.66,18.2680871
3959.142,18.2559841
3959.624,18.25409349
3960.106,18.25564663
3960.589,18.25190211
3961.071,18.25067636
3961.553,18.22795884
3962.035,18.22464819
3962.517,18.2412811
3962.999,18.23411121
3963.481,18.23979226
3963.963,18.22060907
3964.446,18.22553189
3964.927,18.20809055
3965.41,18.21272924
3965.892,18.21097559
3966.374,18.21821466
3966.856,18.22111052
3967.338,18.23304474
3967.82,18.22732063
3968.302,18.21283774
3968.784,18.20271791
3969.267,18.21538132
3969.749,18.22256582
3970.231,18.22297375
3970.713,18.19883665
3971.195,18.21335344
3971.677,18.20037523
3972.159,18.20289117
3972.641,18.20242992
3973.124,18.20554802
3973.606,18.21751035
3974.088,18.21850882
3974.57,18.23076365
3975.052,18.21289357
3975.534,18.20910489
3976.016,18.20531137
3976.498,18.21457343
3976.98,18.22742209
3977.463,18.18950778
3977.945,18.20051647
3978.427,18.17296377
3978.909,18.17695108
3979.391,18.19736271
3979.873,18.20203811
3980.355,18.18145384
3980.837,18.20538854
3981.32,18.17284527
3981.802,18.16298416
3982.284,18.18579028
3982.766,18.17601416
3983.248,18.19674605
3983.73,18.19895226
3984.212,18.19970609
3984.694,18.17287931
3985.177,18.19721213
3985.659,18.1973799
3986.141,18.18982243
3986.623,18.20564647
3987.105,18.2128856
3987.587,18.22807061
3988.069,18.2172311
3988.551,18.21819855
3989.033,18.22809169
3989.516,18.20612917
3989.998,18.22774683
3990.48,18.21764605
3990.962,18.22188454
3991.444,18.21542282
3991.926,18.22966296
3992.408,18.23225937
3992.89,18.2424541
3993.373,18.21440341
3993.854,18.24289454
3994.337,18.25410609
3994.819,18.236726
3995.301,18.25300157
3995.783,18.2587661
3996.265,18.26798353
3996.747,18.26208417
3997.229,18.2666164
3997.711,18.26727797
3998.194,18.2706058
3998.676,18.27389486
3999.158,18.25489097
3999.64,18.30216673
4000.122,18.26850504
